/home/venkat/Unreliable_Synaptic_Transmission/Deepti/DOPcodes/dataset/shddataset/
cuda
time constants of neurons halved and time steps is 100
made weight variables and loss histogram
The file is present.
tensor([[-0.2393, -0.0803, -0.0254,  ..., -0.2374, -0.1183,  0.0142],
        [-0.1879, -0.0534, -0.1962,  ..., -0.3177, -0.2466, -0.0996],
        [-0.1195,  0.0457, -0.2745,  ..., -0.4157, -0.0763, -0.0880],
        ...,
        [-0.0128, -0.0041, -0.0060,  ..., -0.4153, -0.0249, -0.0123],
        [-0.0278, -0.0242, -0.0915,  ..., -0.4069, -0.0260,  0.0156],
        [ 0.0192,  0.0067, -0.0339,  ..., -0.3893, -0.0267, -0.0095]],
       device='cuda:0', requires_grad=True)
tensor([[ 0.3545,  0.0819,  0.3122,  ...,  0.3092, -1.1824,  0.0531],
        [ 0.2308, -0.2322, -0.8007,  ..., -0.5994, -0.2531, -0.4366],
        [-0.0151, -0.3080, -0.3069,  ...,  0.2578, -0.7156, -0.0173],
        ...,
        [-0.0526, -0.3592,  0.1534,  ..., -0.0553, -0.5728, -0.0317],
        [-0.1981,  0.1507,  0.1717,  ...,  0.2692, -1.0891, -0.1886],
        [-0.2474,  0.0592, -0.2277,  ..., -0.1978, -0.0388, -0.4985]],
       device='cuda:0', requires_grad=True)
Epoch 66: loss=0.16641
Epoch 67: loss=0.16606
Epoch 68: loss=0.17470
Epoch 69: loss=0.16961
Epoch 70: loss=0.16728
Epoch 71: loss=0.16404
Epoch 72: loss=0.16389
Epoch 73: loss=0.17375
Epoch 74: loss=0.16695
Epoch 75: loss=0.16636
Epoch 76: loss=0.16477
Epoch 77: loss=0.16048
Epoch 78: loss=0.15991
Epoch 79: loss=0.16177
Epoch 80: loss=0.16646
Epoch 81: loss=0.16115
Epoch 82: loss=0.15928
Epoch 83: loss=0.16338
Epoch 84: loss=0.16599
Epoch 85: loss=0.16507
Epoch 86: loss=0.16927
Epoch 87: loss=0.16446
Epoch 88: loss=0.16043
Epoch 89: loss=0.16543
Epoch 90: loss=0.16339
Epoch 91: loss=0.16984
Epoch 92: loss=0.16018
Epoch 93: loss=0.16870
Epoch 94: loss=0.16283
Epoch 95: loss=0.16504
Epoch 96: loss=0.16439
Epoch 97: loss=0.16354
Epoch 98: loss=0.17143
Epoch 99: loss=0.16429
Epoch 100: loss=0.16732
Training accuracy: 0.980
Test accuracy: 0.546

File list dumped

Saved in file
[2.5265048703839703, 2.4881036743041007, 2.4478836674844064, 2.41668898828568, 2.376537976726409, 2.3512833656803256, 2.3190677550531205, 2.287857917047316, 2.25296522725013, 2.2196162439161733, 2.1821981476199244, 2.1398162072704685, 2.1224766469770864, 2.0846593649156633, 2.0544645478648524, 2.021383273986078, 1.9973051471094931, 1.966195821762085, 1.9390434180536578, 1.90626702385564, 1.8830854008274693, 1.8714093046803628, 1.8350276177929294, 1.8077712828113186, 1.7891462849032493, 1.763892235294465, 1.7396213431512155, 1.7193252848040672, 1.6978842481490104, 1.6774189702926143, 1.6488475799560547, 1.6262213260896745, 1.6005397381321076, 1.5929106050922024, 1.566458071431806, 1.5492756482093566, 1.5401560606495026, 1.522735103484123, 1.5015060670914189, 1.4909122990023704, 1.4660974048799085, 1.4725807636014876, 1.4362469219392346, 1.422647476196289, 1.4188111289854972, 1.4028977847868396, 1.3897140410638624, 1.3771463786402056, 1.3574295851492113, 1.3466609524142357, 1.3407190768949446, 1.3268988286295245, 1.317187528456411, 1.3084726295163553, 1.2905480438663113, 1.2831152254535305, 1.2734340621579079, 1.2602155362406084, 1.2455681139423, 1.2364534139633179, 1.2322305594721148, 1.2206953610143354, 1.2107778749158304, 1.2029561035094722, 1.1955230082235029, 1.1817106046984274, 1.1649189226088985, 1.1735002033172115, 1.1501883037628666, 1.1506489438395346, 1.150719081201861, 1.1284677136328913, 1.1379432293676561, 1.1129353450190635, 1.1087804725093227, 1.1092647544799312, 1.095829313801181, 1.0902220203030495, 1.0888257949582991, 1.079130401534419, 1.0612646033686977, 1.0642143622521432, 1.058560279107863, 1.0394061476953569, 1.03705261599633, 1.0373900994177787, 1.024229355396763, 1.0244598273308045, 1.0221450328826904, 1.0094447885790179, 0.9936085650997777, 0.9926089682886677, 0.9900918526034201, 0.9783147246606888, 0.9633091015200461, 0.9762899414185555, 0.9677053920684322, 0.9650863793588453, 0.9654879127779314, 0.9482150577729748, 0.9430443606069011, 0.9352772197415752, 0.93319425852068, 0.9346254448736867, 0.925765206736903, 0.928257082739184, 0.9234560593481986, 0.9105481832258163, 0.9137631712421295, 0.8925957641293926, 0.9079728722572327, 0.8939670247416343, 0.8890650772279308, 0.8875426419319645, 0.8763470245945838, 0.8740522746116884, 0.8644534733987623, 0.8631908412902586, 0.8625352171159559, 0.8635053673098164, 0.8564135816789442, 0.848051744122659, 0.8475366580870843, 0.8446545639345723, 0.8432438758111769, 0.832767903804779, 0.8338984847068787, 0.8276104792471854, 0.8288877664073822, 0.8275943802249047, 0.8216582286742425, 0.8176665517591661, 0.8064792213901397, 0.8123711924399099, 0.797807756931551, 0.8014561841564793, 0.7949984900413021, 0.7944803872416096, 0.7915136045025241, 0.7898120880126953, 0.7798622942739918, 0.7824216119704708, 0.7715064364094888, 0.7769549988931225, 0.7721806553102308, 0.7668964324458953, 0.7613803532815748, 0.7525835267959102, 0.7528950475877331, 0.758770679273913, 0.7515952894764562, 0.7533031951996588, 0.750931570606847, 0.7423400686633203, 0.7320645259272668, 0.7346213748378139, 0.7289983399452702, 0.7403486332585735, 0.7269460981892001, 0.7302285875043562, 0.7200821561198081, 0.7180598012862667, 0.7221789052409511, 0.7090343333059742, 0.7030643801535329, 0.7036752316259569, 0.7025901194541685, 0.6912699668638168, 0.7012137770652771, 0.7004280994015355, 0.6898444064201847, 0.6924872686786037, 0.6812169051939442, 0.6832941155279836, 0.6785321062610995, 0.6837851059052252, 0.6779946069563588, 0.6732180695379933, 0.6718136629750652, 0.6696186065673828, 0.6634305311787513, 0.6621115496081691, 0.66085902144832, 0.6611441316143158, 0.650602311857285, 0.6540808523854902, 0.6568531009458727, 0.6550717103865838, 0.6492525185308149, 0.6521535823422093, 0.6426683568185375, 0.6360488995429008, 0.6413591830961166, 0.6297437664001219, 0.6326215363317921, 0.6364664223886305, 0.6328408218199207, 0.6273737184463009, 0.6342278334402269, 0.624929714587427, 0.6198890324561827, 0.633037309492788, 0.6194823807285678, 0.6158427346137262, 0.6137729575557094, 0.6169112132441613, 0.6096311480768265, 0.6073541218234647, 0.6129071347175106, 0.6024522492962499, 0.5967945302686384, 0.5987341673143448, 0.597641356529728, 0.5932679214785176, 0.5908455194965485, 0.5837180133788816, 0.586288082984186, 0.5902557373046875, 0.5910485425303059, 0.5832224401735491, 0.5824669138077767, 0.5850177993697505, 0.5836594412403722, 0.5770220718076152, 0.5735386571576518, 0.5701337533612405, 0.5673610664183094, 0.5754596225676998, 0.5672178249205312, 0.5638995824321624, 0.557572603225708, 0.5581337223129887, 0.5657136920959719, 0.5553339008362063, 0.5552651766807802, 0.5605287225015702, 0.5566383273370804, 0.5508366400195707, 0.5505522018478762, 0.5438637416208943, 0.5478218149754309, 0.549207853694116, 0.546305270925645, 0.5443406989497523, 0.5368466886781877, 0.5328305671291966, 0.5315596115204596, 0.535587614582431, 0.5382150132809916, 0.5307160952398854, 0.5291749075535805, 0.5325982138033836, 0.5344162458373655, 0.5329807391089778, 0.5266209523524007, 0.5264131667152527, 0.5245684721777516, 0.5196429029587777, 0.5162994582806865, 0.5135257128746279, 0.5115985764611152, 0.5078868750602968, 0.5054769044922244, 0.5186545070140592, 0.5144160716764389, 0.5120440529238793, 0.5085979248246839, 0.5056787604285825, 0.5071524987297673, 0.507688497343371, 0.49935135629869276, 0.4998909398432701, 0.49519749802927815, 0.4899884904584577, 0.5022625173291853, 0.4967751262649413, 0.4988467952897472, 0.4893198532442893, 0.4921859291292006, 0.49175516059321744, 0.48158582756596224, 0.483556967589163, 0.48528845560166145, 0.48349776575642245, 0.4876087692476088, 0.4912293101510694, 0.4836724208247277, 0.4728855058070152, 0.4814758002758026, 0.47313450036510346, 0.474474553138979, 0.47245163109994703, 0.4771179335732614, 0.4663828649828511, 0.46391781587754527, 0.46694733635071783, 0.46507371914002205, 0.46578433629005184, 0.4641755069455793, 0.4665215419184777, 0.4641275348201875, 0.45906884535666437, 0.4576379214563677, 0.4591405766625558, 0.4595189796340081, 0.454593668060918, 0.4459901884678871, 0.44874213876262786, 0.4589400445261309, 0.45122415404165944, 0.4457880460446881, 0.45088977582993045, 0.4393631421750592, 0.4475195398253779, 0.44954675147610323, 0.4485106506655293, 0.44301615222807855, 0.44129121015148776, 0.44016713288522535, 0.43879735950500737, 0.4395371175581409, 0.4401296213749916, 0.43727185937666124, 0.4363943482598951, 0.4384664623968063, 0.43303625429830245, 0.4276560996809313, 0.4241977334022522, 0.42487686968618826, 0.42817196826780995, 0.42153690226616397, 0.42632087199918683, 0.43098700815631497, 0.4200165867805481, 0.4347757245263746, 0.4229905201542762, 0.41319378633652964, 0.41707236439951006, 0.4143467612804905, 0.4125554302046376, 0.41264043027354824, 0.4119557305689781, 0.40879330039024353, 0.41137007455671987, 0.4137270354455517, 0.4097564720338391, 0.40748380557183295, 0.4092043686297632, 0.4063045315204128, 0.41068283877065104, 0.3991771311529221, 0.40393921252219905, 0.3986390675267866, 0.40441295696843055, 0.3930274671123874, 0.39791217157917635, 0.39604460327856, 0.41019911150778493, 0.4038427683614915, 0.39216206439079776, 0.3990918926654323, 0.397270098809273, 0.40178936912167457, 0.3832766327165788, 0.38819212586649005, 0.39016421091172004, 0.394964539235638, 0.394020676612854, 0.38818433976942496, 0.3845010649773382, 0.3878508133272971, 0.3814880569134989, 0.3828522697571785, 0.37700157973074144, 0.3737190135063664, 0.37441273177823714, 0.37778023173732145, 0.37339565061753793, 0.370137482881546, 0.37111031336169087, 0.370002870598147, 0.37582500423154525, 0.37531001433249445, 0.37286829275469624, 0.37456343250889934, 0.36869364015517697, 0.37397613352344883, 0.3727779753746525, 0.3652492925044029, 0.36812558193360606, 0.37074446197479, 0.3575948601768863, 0.359533058058831, 0.36730376943465204, 0.3669116247084833, 0.36197249543282295, 0.36607235958499296, 0.3609836870624173, 0.35556355022615, 0.35572244947956455, 0.3529317580884503, 0.3536970259681825, 0.35922586629467623, 0.3578237641242243, 0.3550156912496013, 0.35278183990909207, 0.34912452966936175, 0.3490135438980595, 0.34213594178999623, 0.3476831528448289, 0.3498478647201292, 0.3439668753454762, 0.34669057111586293, 0.3409445641502257, 0.3471473407360815, 0.34098183051232367, 0.3416337553531893, 0.3437540569613057, 0.3406388028975456, 0.3463018252964943, 0.332821273995984, 0.3357626622722995, 0.3321265559042654, 0.3378253271502833, 0.33419716165911767, 0.33334096016422393, 0.3388947334981734, 0.33164502824506453, 0.333755515275463, 0.3453065752983093, 0.33014501102509036, 0.32494289932712433, 0.3304132559607106, 0.3215436743151757, 0.326952293995888, 0.3269154131412506, 0.3251579701900482, 0.3321522570425464, 0.3246790295647037, 0.32416717083223406, 0.32132342073225206, 0.3269677988944515, 0.32043566290409337, 0.3255846058168719, 0.3185364104086353, 0.3248877097522059, 0.3170985714081795, 0.3203776690267747, 0.31761075700483016, 0.31855840548392267, 0.3244099443958652, 0.3226295373132152, 0.3147524970193063, 0.31446977248114927, 0.3142094631348887, 0.3091838715537902, 0.30823474161086545, 0.31100198338108676, 0.31457621387897, 0.31095451501107985, 0.3114710618411341, 0.3110893243743527, 0.3080780174463026, 0.30020513313431896, 0.31181461580338016, 0.3016625738913013, 0.3059342542002278, 0.30679766881850457, 0.3062589235844151, 0.30724599476783504, 0.3036003247384102, 0.3054415112541568, 0.3046875206693526, 0.30091183320168524, 0.3018652864040867, 0.30091624923290744, 0.29724717909289944, 0.2995141912852564, 0.2985274315841736, 0.29637645713744626, 0.29764393020060753, 0.28655222106364464, 0.2891635789025214, 0.2904500456586961, 0.2882980627398337, 0.2897628137180882, 0.29871729016304016, 0.2924285343577785, 0.2919383010556621, 0.28999701286515883, 0.294219464544327, 0.28749833087767324, 0.2892138155237321, 0.28715110834567775, 0.2881504710643522, 0.2843988859845746, 0.2852521110926905, 0.2867816157879368, 0.28975431140392055, 0.2891503952203258]
are new values in file?
