/home/venkat/Unreliable_Synaptic_Transmission/Deepti/DOPcodes/SHD/dataset/shddataset/
The file is present.
tensor([[-0.3610, -2.3167, -1.9746,  ..., -3.2252, -0.5963, -1.4834],
        [-1.4581, -1.0466, -0.5882,  ..., -0.9008, -1.1421, -1.0790],
        [-0.0522, -1.4315, -0.1142,  ..., -0.9705, -0.8276,  0.7891],
        ...,
        [ 0.1446, -0.8416, -1.0746,  ..., -1.1749, -0.9562, -1.2608],
        [-1.7045, -1.3255, -1.1135,  ..., -2.2779, -1.8273, -2.2416],
        [-1.5353, -1.6639, -1.1640,  ..., -1.1907,  0.1112, -1.1944]],
       device='cuda:0', requires_grad=True)
tensor([[-1.6970, -0.4947, -0.5425,  ..., -0.4996, -0.4867,  0.8449],
        [-0.2553, -0.3501,  1.0250,  ..., -0.0455, -1.0165, -0.0323],
        [-1.8515, -0.3746, -1.8158,  ..., -2.2758, -0.5424, -0.3080],
        ...,
        [ 0.1234, -0.4138,  0.9848,  ..., -0.7052, -1.8402, -1.2661],
        [-0.4643,  0.3681, -0.5034,  ..., -0.9554, -1.3559,  1.7471],
        [-1.1847, -0.7523, -0.7144,  ..., -1.2308, -0.4767, -0.0596]],
       device='cuda:0', requires_grad=True)
tensor([[-0.1793,  0.0996, -0.7757,  ..., -0.5092, -0.1869, -0.1887],
        [ 0.4834, -1.5804, -1.1418,  ..., -1.1749,  0.6107, -0.0967],
        [-0.9813, -2.5243, -3.0353,  ..., -1.5125, -0.2938, -0.2180],
        ...,
        [-0.4230, -2.1671, -0.3268,  ..., -4.7979, -0.5880, -0.5858],
        [-0.0852, -1.6018, -0.8601,  ..., -2.0786,  0.1199, -0.2688],
        [-0.3775, -0.1245, -0.3189,  ..., -0.8394, -0.1800,  0.0265]],
       device='cuda:0', requires_grad=True)
Epoch 164: loss=0.40154
Epoch 165: loss=0.39584
Epoch 166: loss=0.40919
Epoch 167: loss=0.37264
Epoch 168: loss=0.38721
Epoch 169: loss=0.36717
Epoch 170: loss=0.39759
Epoch 171: loss=0.37381
Epoch 172: loss=0.38615
Epoch 173: loss=0.35557
Epoch 174: loss=0.37873
Epoch 175: loss=0.36659
Epoch 176: loss=0.37171
Epoch 177: loss=0.37293
Epoch 178: loss=0.37772
Epoch 179: loss=0.39001
Epoch 180: loss=0.43788
Epoch 181: loss=0.37781
Epoch 182: loss=0.40093
Epoch 183: loss=0.34922
Epoch 184: loss=0.38654
Epoch 185: loss=0.36413
Epoch 186: loss=0.41999
Epoch 187: loss=0.38981
Epoch 188: loss=0.42064
Epoch 189: loss=0.39519
Epoch 190: loss=0.39122
Epoch 191: loss=0.37364
Epoch 192: loss=0.37739
Epoch 193: loss=0.37303
Epoch 194: loss=0.38449
Epoch 195: loss=0.35974
Epoch 196: loss=0.42261
Epoch 197: loss=0.39526
Epoch 198: loss=0.39270
Epoch 199: loss=0.39693
Epoch 200: loss=0.37089
Epoch 201: loss=0.40010
Epoch 202: loss=0.37994
Epoch 203: loss=0.37606
Epoch 204: loss=0.39849
Epoch 205: loss=0.40834
Epoch 206: loss=0.36212
Epoch 207: loss=0.40278
Epoch 208: loss=0.39192
Epoch 209: loss=0.39117
Epoch 210: loss=0.38235
Epoch 211: loss=0.40724
Epoch 212: loss=0.37206
Epoch 213: loss=0.40107
Epoch 214: loss=0.44276
Epoch 215: loss=0.40559
Epoch 216: loss=0.36495
Epoch 217: loss=0.37823
Epoch 218: loss=0.39330
Epoch 219: loss=0.42340
Epoch 220: loss=0.37321
Epoch 221: loss=0.39264
Epoch 222: loss=0.38056
Epoch 223: loss=0.36823
Epoch 224: loss=0.39502
Epoch 225: loss=0.35471
Epoch 226: loss=0.43042
Epoch 227: loss=0.37868
Epoch 228: loss=0.35811
Epoch 229: loss=0.39294
Epoch 230: loss=0.37441
Epoch 231: loss=0.39275
Epoch 232: loss=0.38463
Epoch 233: loss=0.41708
Epoch 234: loss=0.36837
Epoch 235: loss=0.42394
Epoch 236: loss=0.37500
Epoch 237: loss=0.38413
Epoch 238: loss=0.43681
Epoch 239: loss=0.36164
Epoch 240: loss=0.39668
Epoch 241: loss=0.35970
Epoch 242: loss=0.42499
Epoch 243: loss=0.42783
Epoch 244: loss=0.37483
Epoch 245: loss=0.39025
Epoch 246: loss=0.37630
Epoch 247: loss=0.37219
Epoch 248: loss=0.39923
Epoch 249: loss=0.40228
Epoch 250: loss=0.37181
Epoch 251: loss=0.39195
Epoch 252: loss=0.38580
Epoch 253: loss=0.43804
Epoch 254: loss=0.39094
Epoch 255: loss=0.37741
Epoch 256: loss=0.37125
Epoch 257: loss=0.38448
Epoch 258: loss=0.35541
Epoch 259: loss=0.35634
Epoch 260: loss=0.36433
Epoch 261: loss=0.40435
Epoch 262: loss=0.38491
Epoch 263: loss=0.37597
Epoch 264: loss=0.40293
Epoch 265: loss=0.34267
Epoch 266: loss=0.39348
Epoch 267: loss=0.39679
Epoch 268: loss=0.37822
Epoch 269: loss=0.37052
Epoch 270: loss=0.42121
Epoch 271: loss=0.40081
Epoch 272: loss=0.40492
Epoch 273: loss=0.37472
Epoch 274: loss=0.35989
Epoch 275: loss=0.39395
Epoch 276: loss=0.38210
Epoch 277: loss=0.36378
Epoch 278: loss=0.38041
Epoch 279: loss=0.38586
Epoch 280: loss=0.42103
Epoch 281: loss=0.38227
Epoch 282: loss=0.38388
Epoch 283: loss=0.35260
Epoch 284: loss=0.38289
Epoch 285: loss=0.41590
Epoch 286: loss=0.37723
Epoch 287: loss=0.39923
Epoch 288: loss=0.38599
Epoch 289: loss=0.35534
Epoch 290: loss=0.36034
Epoch 291: loss=0.33885
Epoch 292: loss=0.39350
Epoch 293: loss=0.37656
Epoch 294: loss=0.37459
Epoch 295: loss=0.35877
Epoch 296: loss=0.34156
Epoch 297: loss=0.36698
Epoch 298: loss=0.39129
Epoch 299: loss=0.34180
Epoch 300: loss=0.34427
Epoch 301: loss=0.39581
Epoch 302: loss=0.36197
Epoch 303: loss=0.38881
Epoch 304: loss=0.40641
Epoch 305: loss=0.38250
Epoch 306: loss=0.38872
Epoch 307: loss=0.38645
Epoch 308: loss=0.37279
Epoch 309: loss=0.39889
Epoch 310: loss=0.38375
Epoch 311: loss=0.37172
Epoch 312: loss=0.34570
Epoch 313: loss=0.35956
Epoch 314: loss=0.36713
Epoch 315: loss=0.34211
Epoch 316: loss=0.37039
Epoch 317: loss=0.39755
Epoch 318: loss=0.36398
Epoch 319: loss=0.39657
Epoch 320: loss=0.41288
Epoch 321: loss=0.37869
Epoch 322: loss=0.35324
Epoch 323: loss=0.38053
Epoch 324: loss=0.30737
Epoch 325: loss=0.35943
Epoch 326: loss=0.37520
Epoch 327: loss=0.36767
Epoch 328: loss=0.35920
Epoch 329: loss=0.33814
Epoch 330: loss=0.34946
Epoch 331: loss=0.34540
Epoch 332: loss=0.32374
Epoch 333: loss=0.36885
Epoch 334: loss=0.36288
Epoch 335: loss=0.36550
Epoch 336: loss=0.30749
Epoch 337: loss=0.36537
Epoch 338: loss=0.34634
Epoch 339: loss=0.37719
Epoch 340: loss=0.35296
Epoch 341: loss=0.38046
Epoch 342: loss=0.38206
Epoch 343: loss=0.36885
Epoch 344: loss=0.34463
Epoch 345: loss=0.35869
Epoch 346: loss=0.36804
Epoch 347: loss=0.37497
Epoch 348: loss=0.34771
Epoch 349: loss=0.34652
Epoch 350: loss=0.33977
Epoch 351: loss=0.37750
Epoch 352: loss=0.33072
Epoch 353: loss=0.34197
Epoch 354: loss=0.36094
Epoch 355: loss=0.37026
Epoch 356: loss=0.37204
Epoch 357: loss=0.38540
Epoch 358: loss=0.37944
Epoch 359: loss=0.37117
Epoch 360: loss=0.37321
Epoch 361: loss=0.34963
Epoch 362: loss=0.36527
Epoch 363: loss=0.38162
Epoch 364: loss=0.34552
Epoch 365: loss=0.38175
Epoch 366: loss=0.38341
Epoch 367: loss=0.38927
Epoch 368: loss=0.37783
Epoch 369: loss=0.36550
Epoch 370: loss=0.32626
Epoch 371: loss=0.40917
Epoch 372: loss=0.39341
Epoch 373: loss=0.37221
Epoch 374: loss=0.34637
Epoch 375: loss=0.35556
Epoch 376: loss=0.35290
Epoch 377: loss=0.36879
Epoch 378: loss=0.35159
Epoch 379: loss=0.36880
Epoch 380: loss=0.32969
Epoch 381: loss=0.37449
Epoch 382: loss=0.36944
Epoch 383: loss=0.35221
Epoch 384: loss=0.38186
Epoch 385: loss=0.35868
Epoch 386: loss=0.38143
Epoch 387: loss=0.36907
Epoch 388: loss=0.37317
Epoch 389: loss=0.38944
Epoch 390: loss=0.39409
Epoch 391: loss=0.38446
Epoch 392: loss=0.35775
Epoch 393: loss=0.38723
Epoch 394: loss=0.38298
Epoch 395: loss=0.38654
Epoch 396: loss=0.37854
Epoch 397: loss=0.39419
Epoch 398: loss=0.37281
Epoch 399: loss=0.36176
Epoch 400: loss=0.36284
Epoch 401: loss=0.40016
Epoch 402: loss=0.37377
Epoch 403: loss=0.34959
Epoch 404: loss=0.37677
Epoch 405: loss=0.35221
Epoch 406: loss=0.33831
Epoch 407: loss=0.40668
Epoch 408: loss=0.37081
Epoch 409: loss=0.33881
Epoch 410: loss=0.35048
Epoch 411: loss=0.37987
Epoch 412: loss=0.37454
Epoch 413: loss=0.36385
Epoch 414: loss=0.32002
Epoch 415: loss=0.37786
Epoch 416: loss=0.32724
Epoch 417: loss=0.35149
Epoch 418: loss=0.34264
Epoch 419: loss=0.35521
Epoch 420: loss=0.35228
Epoch 421: loss=0.36925
Epoch 422: loss=0.34321
Epoch 423: loss=0.36958
Epoch 424: loss=0.34832
Epoch 425: loss=0.35141
Epoch 426: loss=0.34764
Epoch 427: loss=0.33686
Epoch 428: loss=0.34424
Epoch 429: loss=0.37165
Epoch 430: loss=0.38355
Epoch 431: loss=0.34311
Epoch 432: loss=0.33852
Epoch 433: loss=0.35566
Epoch 434: loss=0.36722
Epoch 435: loss=0.35870
Epoch 436: loss=0.37705
Epoch 437: loss=0.35409
Epoch 438: loss=0.34744
Epoch 439: loss=0.36996
Epoch 440: loss=0.38567
Epoch 441: loss=0.34628
Epoch 442: loss=0.35158
Epoch 443: loss=0.39317
Epoch 444: loss=0.39657
Epoch 445: loss=0.37930
Epoch 446: loss=0.39443
Epoch 447: loss=0.38513
Epoch 448: loss=0.41534
Epoch 449: loss=0.37225
Epoch 450: loss=0.39894
Epoch 451: loss=0.34579
Epoch 452: loss=0.37625
Epoch 453: loss=0.37703
Epoch 454: loss=0.39136
Epoch 455: loss=0.38117
Epoch 456: loss=0.36274
Epoch 457: loss=0.38003
Epoch 458: loss=0.34192
Epoch 459: loss=0.36415
Epoch 460: loss=0.38531
Epoch 461: loss=0.38342
Epoch 462: loss=0.39446
Epoch 463: loss=0.35200
Epoch 464: loss=0.33290
Epoch 465: loss=0.35450
Epoch 466: loss=0.38710
Epoch 467: loss=0.35161
Epoch 468: loss=0.37829
Epoch 469: loss=0.38313
Epoch 470: loss=0.37057
Epoch 471: loss=0.34910
Epoch 472: loss=0.36584
Epoch 473: loss=0.33863
Epoch 474: loss=0.33699
Epoch 475: loss=0.35589
Epoch 476: loss=0.35949
Epoch 477: loss=0.35977
Epoch 478: loss=0.34152
Epoch 479: loss=0.34242
Epoch 480: loss=0.35795
Epoch 481: loss=0.33991
Epoch 482: loss=0.38542
Epoch 483: loss=0.34506
Epoch 484: loss=0.37049
Epoch 485: loss=0.36819
Epoch 486: loss=0.39065
Epoch 487: loss=0.38821
Epoch 488: loss=0.36001
Epoch 489: loss=0.36018
Epoch 490: loss=0.37611
Epoch 491: loss=0.39303
Epoch 492: loss=0.37436
Epoch 493: loss=0.37813
Epoch 494: loss=0.40780
Epoch 495: loss=0.39635
Epoch 496: loss=0.40552
Epoch 497: loss=0.41096
Epoch 498: loss=0.35504
Epoch 499: loss=0.36115
Epoch 500: loss=0.41780
Epoch 501: loss=0.37601
Epoch 502: loss=0.33581
Epoch 503: loss=0.42155
Epoch 504: loss=0.36067
Epoch 505: loss=0.35413
Epoch 506: loss=0.36071
Epoch 507: loss=0.35307
Epoch 508: loss=0.37566
Epoch 509: loss=0.35990
Epoch 510: loss=0.37569
Epoch 511: loss=0.39639
Epoch 512: loss=0.33897
Epoch 513: loss=0.38885
Epoch 514: loss=0.35480
Epoch 515: loss=0.33903
Epoch 516: loss=0.35526
Epoch 517: loss=0.35041
Epoch 518: loss=0.34952
Epoch 519: loss=0.38798
Epoch 520: loss=0.35472
Epoch 521: loss=0.37245
Epoch 522: loss=0.36703
Epoch 523: loss=0.35542
Epoch 524: loss=0.37873
Epoch 525: loss=0.39414
Epoch 526: loss=0.37364
Epoch 527: loss=0.39907
Epoch 528: loss=0.34705
Epoch 529: loss=0.36182
Epoch 530: loss=0.37590
Epoch 531: loss=0.38411
Epoch 532: loss=0.34829
Epoch 533: loss=0.36269
Epoch 534: loss=0.37079
Epoch 535: loss=0.41580
Epoch 536: loss=0.31507
Epoch 537: loss=0.40027
Epoch 538: loss=0.38952
Epoch 539: loss=0.36774
Epoch 540: loss=0.36860
Epoch 541: loss=0.38799
Epoch 542: loss=0.37573
Epoch 543: loss=0.34706
Epoch 544: loss=0.39406
Epoch 545: loss=0.37260
Epoch 546: loss=0.36818
Epoch 547: loss=0.33678
Epoch 548: loss=0.35769
Epoch 549: loss=0.35526
Epoch 550: loss=0.37416
Epoch 551: loss=0.34745
Epoch 552: loss=0.37437
Epoch 553: loss=0.35864
Epoch 554: loss=0.39754
Epoch 555: loss=0.35978
Epoch 556: loss=0.38368
Epoch 557: loss=0.36294
Epoch 558: loss=0.37048
Epoch 559: loss=0.36884
Epoch 560: loss=0.37023
Epoch 561: loss=0.37183
Epoch 562: loss=0.36198
Epoch 563: loss=0.36704
Epoch 564: loss=0.33743
Epoch 565: loss=0.39340
Epoch 566: loss=0.36328
Epoch 567: loss=0.36673
Epoch 568: loss=0.35414
Epoch 569: loss=0.35889
Epoch 570: loss=0.39215
Epoch 571: loss=0.36383
Epoch 572: loss=0.33474
Epoch 573: loss=0.39437
Epoch 574: loss=0.36551
Epoch 575: loss=0.35899
Epoch 576: loss=0.37005
Epoch 577: loss=0.43823
Epoch 578: loss=0.33978
Epoch 579: loss=0.35615
Epoch 580: loss=0.33900
Epoch 581: loss=0.34513
Epoch 582: loss=0.34572
Epoch 583: loss=0.37481
Epoch 584: loss=0.38231
Epoch 585: loss=0.36494
Epoch 586: loss=0.36639
Epoch 587: loss=0.37390
Epoch 588: loss=0.34119
Epoch 589: loss=0.34303
Epoch 590: loss=0.37052
Epoch 591: loss=0.36685
Epoch 592: loss=0.40364
Epoch 593: loss=0.34004
Epoch 594: loss=0.40646
Epoch 595: loss=0.36161
Epoch 596: loss=0.36846
Epoch 597: loss=0.35538
Epoch 598: loss=0.39874
Epoch 599: loss=0.35885
Epoch 600: loss=0.36717
Epoch 601: loss=0.35274
Epoch 602: loss=0.34672
Epoch 603: loss=0.39035
Epoch 604: loss=0.31613
Epoch 605: loss=0.34330
Epoch 606: loss=0.35065
Epoch 607: loss=0.33697
Epoch 608: loss=0.35973
Epoch 609: loss=0.32053
Epoch 610: loss=0.34425
Epoch 611: loss=0.33523
Epoch 612: loss=0.35512
Epoch 613: loss=0.33239
Epoch 614: loss=0.36866
Epoch 615: loss=0.33436
Epoch 616: loss=0.38989
Epoch 617: loss=0.36326
Epoch 618: loss=0.38196
Epoch 619: loss=0.35325
Epoch 620: loss=0.35511
Epoch 621: loss=0.36154
Epoch 622: loss=0.36266
Epoch 623: loss=0.37829
Epoch 624: loss=0.35234
Epoch 625: loss=0.35412
Epoch 626: loss=0.36898
Epoch 627: loss=0.36575
Epoch 628: loss=0.36126
Epoch 629: loss=0.35070
Epoch 630: loss=0.34630
Epoch 631: loss=0.36939
Epoch 632: loss=0.35517
Epoch 633: loss=0.34271
Epoch 634: loss=0.36393
Epoch 635: loss=0.35923
Epoch 636: loss=0.39575
Epoch 637: loss=0.38603
Epoch 638: loss=0.38943
Epoch 639: loss=0.39959
Epoch 640: loss=0.35783
Epoch 641: loss=0.38658
Epoch 642: loss=0.38408
Epoch 643: loss=0.35201
Epoch 644: loss=0.36099
Epoch 645: loss=0.36565
Epoch 646: loss=0.34063
Epoch 647: loss=0.35424
Epoch 648: loss=0.33920
Epoch 649: loss=0.36088
Epoch 650: loss=0.34090
Epoch 651: loss=0.34584
Epoch 652: loss=0.37450
Epoch 653: loss=0.36363
Epoch 654: loss=0.33959
Epoch 655: loss=0.33277
Epoch 656: loss=0.39421
Epoch 657: loss=0.34948
Epoch 658: loss=0.35912
Epoch 659: loss=0.40636
Epoch 660: loss=0.35003
Epoch 661: loss=0.34804
Epoch 662: loss=0.37262
Epoch 663: loss=0.37354
Epoch 664: loss=0.36596
Epoch 665: loss=0.38890
Epoch 666: loss=0.34439
Epoch 667: loss=0.32798
Epoch 668: loss=0.34546
Epoch 669: loss=0.32460
Epoch 670: loss=0.36244
Epoch 671: loss=0.37457
Epoch 672: loss=0.36225
Epoch 673: loss=0.36441
Epoch 674: loss=0.39560
Epoch 675: loss=0.34708
Epoch 676: loss=0.35207
Epoch 677: loss=0.36656
Epoch 678: loss=0.35593
Epoch 679: loss=0.36110
Epoch 680: loss=0.37346
Epoch 681: loss=0.34725
Epoch 682: loss=0.35478
Epoch 683: loss=0.36508
Epoch 684: loss=0.36166
Epoch 685: loss=0.36998
Epoch 686: loss=0.35123
Epoch 687: loss=0.35787
Epoch 688: loss=0.35271
Epoch 689: loss=0.33803
Epoch 690: loss=0.36160
Epoch 691: loss=0.31377
Epoch 692: loss=0.35484
Epoch 693: loss=0.36532
Epoch 694: loss=0.38542
Epoch 695: loss=0.38103
Epoch 696: loss=0.35237
Epoch 697: loss=0.36049
Epoch 698: loss=0.36806
Epoch 699: loss=0.37696
Epoch 700: loss=0.39247
Epoch 701: loss=0.38320
Epoch 702: loss=0.36685
Epoch 703: loss=0.34958
Epoch 704: loss=0.37634
Epoch 705: loss=0.34652
Epoch 706: loss=0.37368
Epoch 707: loss=0.34933
Epoch 708: loss=0.38373
Epoch 709: loss=0.35130
Epoch 710: loss=0.33532
Epoch 711: loss=0.36122
Epoch 712: loss=0.36405
Epoch 713: loss=0.35419
Epoch 714: loss=0.33767
Epoch 715: loss=0.34783
Epoch 716: loss=0.37695
Epoch 717: loss=0.33016
Epoch 718: loss=0.36397
Epoch 719: loss=0.37055
Epoch 720: loss=0.38693
Epoch 721: loss=0.37354
Epoch 722: loss=0.40608
Epoch 723: loss=0.38100
Epoch 724: loss=0.36135
Epoch 725: loss=0.35119
Epoch 726: loss=0.35577
Epoch 727: loss=0.38164
Epoch 728: loss=0.38971
Epoch 729: loss=0.36397
Epoch 730: loss=0.36451
Epoch 731: loss=0.34829
Epoch 732: loss=0.36604
Epoch 733: loss=0.37054
Epoch 734: loss=0.37285
Epoch 735: loss=0.37047
Epoch 736: loss=0.36823
Epoch 737: loss=0.36646
Epoch 738: loss=0.36295
Epoch 739: loss=0.37843
Epoch 740: loss=0.39158
Epoch 741: loss=0.36084
Epoch 742: loss=0.37290
Epoch 743: loss=0.36333
Epoch 744: loss=0.39393
Epoch 745: loss=0.39082
Epoch 746: loss=0.36707
Epoch 747: loss=0.33913
Epoch 748: loss=0.35559
Epoch 749: loss=0.35916
Epoch 750: loss=0.38234
Epoch 751: loss=0.34944
Epoch 752: loss=0.35614
Epoch 753: loss=0.39240
Epoch 754: loss=0.39303
Epoch 755: loss=0.40314
Epoch 756: loss=0.37179
Epoch 757: loss=0.39146
Epoch 758: loss=0.38412
Epoch 759: loss=0.36099
Epoch 760: loss=0.37871
Epoch 761: loss=0.36688
Epoch 762: loss=0.37988
Epoch 763: loss=0.36920
Epoch 764: loss=0.37106
Epoch 765: loss=0.35825
Epoch 766: loss=0.36257
Epoch 767: loss=0.42431
Epoch 768: loss=0.38193
Epoch 769: loss=0.38296
Epoch 770: loss=0.37516
Epoch 771: loss=0.38597
Epoch 772: loss=0.36982
Epoch 773: loss=0.34853
Epoch 774: loss=0.36500
Epoch 775: loss=0.38688
Epoch 776: loss=0.38982
Epoch 777: loss=0.33924
Epoch 778: loss=0.36063
Epoch 779: loss=0.38254
Epoch 780: loss=0.37722
Epoch 781: loss=0.38033
Epoch 782: loss=0.39201
Epoch 783: loss=0.35882
Epoch 784: loss=0.34972
Epoch 785: loss=0.36451
Epoch 786: loss=0.36870
Epoch 787: loss=0.37410
Epoch 788: loss=0.38987
Epoch 789: loss=0.35685
Epoch 790: loss=0.37701
Epoch 791: loss=0.41457
Epoch 792: loss=0.36899
Epoch 793: loss=0.34567
Epoch 794: loss=0.35928
Epoch 795: loss=0.36330
Epoch 796: loss=0.35860
Epoch 797: loss=0.36350
Epoch 798: loss=0.34827
Epoch 799: loss=0.33068
